,receptor,pathway,tf,tf_PPR,category,subcategory
8542,PLXNA1_TREM2_TYROBP,Osteoclast differentiation,STAT2,0.00404878,Organismal Systems,Development and regeneration
8543,PLXNA1_TREM2_TYROBP,Osteoclast differentiation,FOSL2,0.001746309,Organismal Systems,Development and regeneration
8544,PLXNA1_TREM2_TYROBP,Osteoclast differentiation,TRAF6,0.016349002,Organismal Systems,Development and regeneration
8545,FZD2,Hippo signaling pathway,APC,0.046629293,Environmental Information Processing,Signal transduction
8546,FZD2,Hippo signaling pathway,BBC3,0.006107356,Environmental Information Processing,Signal transduction
8547,FZD2,Hippo signaling pathway,BMPR1A,0.009674313,Environmental Information Processing,Signal transduction
8548,FZD2,Hippo signaling pathway,BMPR1B,0.009674313,Environmental Information Processing,Signal transduction
8549,FZD2,Hippo signaling pathway,CCND1,0.012061916,Environmental Information Processing,Signal transduction
8550,FZD2,Hippo signaling pathway,CTNNB1,0.046629293,Environmental Information Processing,Signal transduction
8551,FZD2,Hippo signaling pathway,GLI2,0.004407478,Environmental Information Processing,Signal transduction
8552,FZD2,Hippo signaling pathway,LEF1,0.048020026,Environmental Information Processing,Signal transduction
8553,FZD2,Hippo signaling pathway,MYC,0.012061916,Environmental Information Processing,Signal transduction
8554,FZD2,Hippo signaling pathway,NKD2,0.012061916,Environmental Information Processing,Signal transduction
8555,FZD2,Hippo signaling pathway,SMAD1,0.024729615,Environmental Information Processing,Signal transduction
8556,FZD2,Hippo signaling pathway,SMAD2,0.029353603,Environmental Information Processing,Signal transduction
8557,FZD2,Hippo signaling pathway,SMAD3,0.029353603,Environmental Information Processing,Signal transduction
8558,FZD2,Hippo signaling pathway,SMAD4,0.024729615,Environmental Information Processing,Signal transduction
8559,FZD2,Hippo signaling pathway,SMAD7,0.023120246,Environmental Information Processing,Signal transduction
8560,FZD2,Hippo signaling pathway,SNAI2,0.012061916,Environmental Information Processing,Signal transduction
8561,FZD2,Hippo signaling pathway,SOX2,0.012061916,Environmental Information Processing,Signal transduction
8562,FZD2,Hippo signaling pathway,TCF7,0.048020026,Environmental Information Processing,Signal transduction
8563,FZD2,Hippo signaling pathway,TCF7L1,0.048020026,Environmental Information Processing,Signal transduction
8564,FZD2,Hippo signaling pathway,TCF7L2,0.048020026,Environmental Information Processing,Signal transduction
8565,FZD2,Hippo signaling pathway,TP73,0.014998924,Environmental Information Processing,Signal transduction
8566,FZD2,Hippo signaling pathway,ID1,0.008864385,Environmental Information Processing,Signal transduction
8567,FZD2,Hippo signaling pathway,ID2,0.008864385,Environmental Information Processing,Signal transduction
8568,FZD2,Hippo signaling pathway,TEAD1,0.014998924,Environmental Information Processing,Signal transduction
8569,FZD2,Hippo signaling pathway,TEAD4,0.014998924,Environmental Information Processing,Signal transduction
8570,FZD2,Hippo signaling pathway,WWTR1,0.016577935,Environmental Information Processing,Signal transduction
8571,TGFBR2,Hippo signaling pathway,APC,0.010390411,Environmental Information Processing,Signal transduction
8572,TGFBR2,Hippo signaling pathway,BBC3,0.005913069,Environmental Information Processing,Signal transduction
8573,TGFBR2,Hippo signaling pathway,BMPR1A,0.02626585,Environmental Information Processing,Signal transduction
8574,TGFBR2,Hippo signaling pathway,BMPR1B,0.02626585,Environmental Information Processing,Signal transduction
8575,TGFBR2,Hippo signaling pathway,CCND1,0.005912589,Environmental Information Processing,Signal transduction
8576,TGFBR2,Hippo signaling pathway,CTNNB1,0.010390411,Environmental Information Processing,Signal transduction
8577,TGFBR2,Hippo signaling pathway,GLI2,0.004497164,Environmental Information Processing,Signal transduction
8578,TGFBR2,Hippo signaling pathway,LEF1,0.016655451,Environmental Information Processing,Signal transduction
8579,TGFBR2,Hippo signaling pathway,MYC,0.005912589,Environmental Information Processing,Signal transduction
8580,TGFBR2,Hippo signaling pathway,NKD2,0.005912589,Environmental Information Processing,Signal transduction
8581,TGFBR2,Hippo signaling pathway,SMAD1,0.055894448,Environmental Information Processing,Signal transduction
8582,TGFBR2,Hippo signaling pathway,SMAD2,0.102942283,Environmental Information Processing,Signal transduction
8583,TGFBR2,Hippo signaling pathway,SMAD3,0.102942283,Environmental Information Processing,Signal transduction
8584,TGFBR2,Hippo signaling pathway,SMAD4,0.055894448,Environmental Information Processing,Signal transduction
8585,TGFBR2,Hippo signaling pathway,SMAD7,0.038238159,Environmental Information Processing,Signal transduction
8586,TGFBR2,Hippo signaling pathway,SNAI2,0.005912589,Environmental Information Processing,Signal transduction
8587,TGFBR2,Hippo signaling pathway,SOX2,0.005912589,Environmental Information Processing,Signal transduction
8588,TGFBR2,Hippo signaling pathway,TCF7,0.016655451,Environmental Information Processing,Signal transduction
8589,TGFBR2,Hippo signaling pathway,TCF7L1,0.016655451,Environmental Information Processing,Signal transduction
8590,TGFBR2,Hippo signaling pathway,TCF7L2,0.016655451,Environmental Information Processing,Signal transduction
8591,TGFBR2,Hippo signaling pathway,TP73,0.012493285,Environmental Information Processing,Signal transduction
8592,TGFBR2,Hippo signaling pathway,ID1,0.018210066,Environmental Information Processing,Signal transduction
8593,TGFBR2,Hippo signaling pathway,ID2,0.018210066,Environmental Information Processing,Signal transduction
8594,TGFBR2,Hippo signaling pathway,TEAD1,0.012493285,Environmental Information Processing,Signal transduction
8595,TGFBR2,Hippo signaling pathway,TEAD4,0.012493285,Environmental Information Processing,Signal transduction
8596,TGFBR2,Hippo signaling pathway,WWTR1,0.014510595,Environmental Information Processing,Signal transduction
8597,FZD6,Hippo signaling pathway,APC,0.046629293,Environmental Information Processing,Signal transduction
8598,FZD6,Hippo signaling pathway,BBC3,0.006107356,Environmental Information Processing,Signal transduction
8599,FZD6,Hippo signaling pathway,BMPR1A,0.009674313,Environmental Information Processing,Signal transduction
8600,FZD6,Hippo signaling pathway,BMPR1B,0.009674313,Environmental Information Processing,Signal transduction
8601,FZD6,Hippo signaling pathway,CCND1,0.012061916,Environmental Information Processing,Signal transduction
8602,FZD6,Hippo signaling pathway,CTNNB1,0.046629293,Environmental Information Processing,Signal transduction
8603,FZD6,Hippo signaling pathway,GLI2,0.004407478,Environmental Information Processing,Signal transduction
8604,FZD6,Hippo signaling pathway,LEF1,0.048020026,Environmental Information Processing,Signal transduction
8605,FZD6,Hippo signaling pathway,MYC,0.012061916,Environmental Information Processing,Signal transduction
8606,FZD6,Hippo signaling pathway,NKD2,0.012061916,Environmental Information Processing,Signal transduction
8607,FZD6,Hippo signaling pathway,SMAD1,0.024729615,Environmental Information Processing,Signal transduction
8608,FZD6,Hippo signaling pathway,SMAD2,0.029353603,Environmental Information Processing,Signal transduction
8609,FZD6,Hippo signaling pathway,SMAD3,0.029353603,Environmental Information Processing,Signal transduction
8610,FZD6,Hippo signaling pathway,SMAD4,0.024729615,Environmental Information Processing,Signal transduction
8611,FZD6,Hippo signaling pathway,SMAD7,0.023120246,Environmental Information Processing,Signal transduction
8612,FZD6,Hippo signaling pathway,SNAI2,0.012061916,Environmental Information Processing,Signal transduction
8613,FZD6,Hippo signaling pathway,SOX2,0.012061916,Environmental Information Processing,Signal transduction
8614,FZD6,Hippo signaling pathway,TCF7,0.048020026,Environmental Information Processing,Signal transduction
8615,FZD6,Hippo signaling pathway,TCF7L1,0.048020026,Environmental Information Processing,Signal transduction
8616,FZD6,Hippo signaling pathway,TCF7L2,0.048020026,Environmental Information Processing,Signal transduction
8617,FZD6,Hippo signaling pathway,TP73,0.014998924,Environmental Information Processing,Signal transduction
8618,FZD6,Hippo signaling pathway,ID1,0.008864385,Environmental Information Processing,Signal transduction
8619,FZD6,Hippo signaling pathway,ID2,0.008864385,Environmental Information Processing,Signal transduction
8620,FZD6,Hippo signaling pathway,TEAD1,0.014998924,Environmental Information Processing,Signal transduction
8621,FZD6,Hippo signaling pathway,TEAD4,0.014998924,Environmental Information Processing,Signal transduction
8622,FZD6,Hippo signaling pathway,WWTR1,0.016577935,Environmental Information Processing,Signal transduction
8623,FZD8,Hippo signaling pathway,APC,0.046629293,Environmental Information Processing,Signal transduction
8624,FZD8,Hippo signaling pathway,BBC3,0.006107356,Environmental Information Processing,Signal transduction
8625,FZD8,Hippo signaling pathway,BMPR1A,0.009674313,Environmental Information Processing,Signal transduction
8626,FZD8,Hippo signaling pathway,BMPR1B,0.009674313,Environmental Information Processing,Signal transduction
8627,FZD8,Hippo signaling pathway,CCND1,0.012061916,Environmental Information Processing,Signal transduction
8628,FZD8,Hippo signaling pathway,CTNNB1,0.046629293,Environmental Information Processing,Signal transduction
8629,FZD8,Hippo signaling pathway,GLI2,0.004407478,Environmental Information Processing,Signal transduction
8630,FZD8,Hippo signaling pathway,LEF1,0.048020026,Environmental Information Processing,Signal transduction
8631,FZD8,Hippo signaling pathway,MYC,0.012061916,Environmental Information Processing,Signal transduction
8632,FZD8,Hippo signaling pathway,NKD2,0.012061916,Environmental Information Processing,Signal transduction
8633,FZD8,Hippo signaling pathway,SMAD1,0.024729615,Environmental Information Processing,Signal transduction
8634,FZD8,Hippo signaling pathway,SMAD2,0.029353603,Environmental Information Processing,Signal transduction
8635,FZD8,Hippo signaling pathway,SMAD3,0.029353603,Environmental Information Processing,Signal transduction
8636,FZD8,Hippo signaling pathway,SMAD4,0.024729615,Environmental Information Processing,Signal transduction
8637,FZD8,Hippo signaling pathway,SMAD7,0.023120246,Environmental Information Processing,Signal transduction
8638,FZD8,Hippo signaling pathway,SNAI2,0.012061916,Environmental Information Processing,Signal transduction
8639,FZD8,Hippo signaling pathway,SOX2,0.012061916,Environmental Information Processing,Signal transduction
8640,FZD8,Hippo signaling pathway,TCF7,0.048020026,Environmental Information Processing,Signal transduction
8641,FZD8,Hippo signaling pathway,TCF7L1,0.048020026,Environmental Information Processing,Signal transduction
8642,FZD8,Hippo signaling pathway,TCF7L2,0.048020026,Environmental Information Processing,Signal transduction
8643,FZD8,Hippo signaling pathway,TP73,0.014998924,Environmental Information Processing,Signal transduction
8644,FZD8,Hippo signaling pathway,ID1,0.008864385,Environmental Information Processing,Signal transduction
8645,FZD8,Hippo signaling pathway,ID2,0.008864385,Environmental Information Processing,Signal transduction
8646,FZD8,Hippo signaling pathway,TEAD1,0.014998924,Environmental Information Processing,Signal transduction
8647,FZD8,Hippo signaling pathway,TEAD4,0.014998924,Environmental Information Processing,Signal transduction
8648,FZD8,Hippo signaling pathway,WWTR1,0.016577935,Environmental Information Processing,Signal transduction
8649,FZD9,Hippo signaling pathway,APC,0.046629293,Environmental Information Processing,Signal transduction
8650,FZD9,Hippo signaling pathway,BBC3,0.006107356,Environmental Information Processing,Signal transduction
8651,FZD9,Hippo signaling pathway,BMPR1A,0.009674313,Environmental Information Processing,Signal transduction
8652,FZD9,Hippo signaling pathway,BMPR1B,0.009674313,Environmental Information Processing,Signal transduction
8653,FZD9,Hippo signaling pathway,CCND1,0.012061916,Environmental Information Processing,Signal transduction
8654,FZD9,Hippo signaling pathway,CTNNB1,0.046629293,Environmental Information Processing,Signal transduction
8655,FZD9,Hippo signaling pathway,GLI2,0.004407478,Environmental Information Processing,Signal transduction
8656,FZD9,Hippo signaling pathway,LEF1,0.048020026,Environmental Information Processing,Signal transduction
8657,FZD9,Hippo signaling pathway,MYC,0.012061916,Environmental Information Processing,Signal transduction
8658,FZD9,Hippo signaling pathway,NKD2,0.012061916,Environmental Information Processing,Signal transduction
8659,FZD9,Hippo signaling pathway,SMAD1,0.024729615,Environmental Information Processing,Signal transduction
8660,FZD9,Hippo signaling pathway,SMAD2,0.029353603,Environmental Information Processing,Signal transduction
8661,FZD9,Hippo signaling pathway,SMAD3,0.029353603,Environmental Information Processing,Signal transduction
8662,FZD9,Hippo signaling pathway,SMAD4,0.024729615,Environmental Information Processing,Signal transduction
8663,FZD9,Hippo signaling pathway,SMAD7,0.023120246,Environmental Information Processing,Signal transduction
8664,FZD9,Hippo signaling pathway,SNAI2,0.012061916,Environmental Information Processing,Signal transduction
8665,FZD9,Hippo signaling pathway,SOX2,0.012061916,Environmental Information Processing,Signal transduction
8666,FZD9,Hippo signaling pathway,TCF7,0.048020026,Environmental Information Processing,Signal transduction
8667,FZD9,Hippo signaling pathway,TCF7L1,0.048020026,Environmental Information Processing,Signal transduction
8668,FZD9,Hippo signaling pathway,TCF7L2,0.048020026,Environmental Information Processing,Signal transduction
8669,FZD9,Hippo signaling pathway,TP73,0.014998924,Environmental Information Processing,Signal transduction
8670,FZD9,Hippo signaling pathway,ID1,0.008864385,Environmental Information Processing,Signal transduction
8671,FZD9,Hippo signaling pathway,ID2,0.008864385,Environmental Information Processing,Signal transduction
8672,FZD9,Hippo signaling pathway,TEAD1,0.014998924,Environmental Information Processing,Signal transduction
8673,FZD9,Hippo signaling pathway,TEAD4,0.014998924,Environmental Information Processing,Signal transduction
8674,FZD9,Hippo signaling pathway,WWTR1,0.016577935,Environmental Information Processing,Signal transduction
8675,FZD7,Hippo signaling pathway,APC,0.046629293,Environmental Information Processing,Signal transduction
8676,FZD7,Hippo signaling pathway,BBC3,0.006107356,Environmental Information Processing,Signal transduction
8677,FZD7,Hippo signaling pathway,BMPR1A,0.009674313,Environmental Information Processing,Signal transduction
8678,FZD7,Hippo signaling pathway,BMPR1B,0.009674313,Environmental Information Processing,Signal transduction
8679,FZD7,Hippo signaling pathway,CCND1,0.012061916,Environmental Information Processing,Signal transduction
8680,FZD7,Hippo signaling pathway,CTNNB1,0.046629293,Environmental Information Processing,Signal transduction
8681,FZD7,Hippo signaling pathway,GLI2,0.004407478,Environmental Information Processing,Signal transduction
8682,FZD7,Hippo signaling pathway,LEF1,0.048020026,Environmental Information Processing,Signal transduction
8683,FZD7,Hippo signaling pathway,MYC,0.012061916,Environmental Information Processing,Signal transduction
8684,FZD7,Hippo signaling pathway,NKD2,0.012061916,Environmental Information Processing,Signal transduction
8685,FZD7,Hippo signaling pathway,SMAD1,0.024729615,Environmental Information Processing,Signal transduction
8686,FZD7,Hippo signaling pathway,SMAD2,0.029353603,Environmental Information Processing,Signal transduction
